TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Cluster,PCA1,PCA2
TX000527,AC00173,0.16518733592646165,2023-06-26 16:10:57,1,Raleigh,D000417,191.82.103.198,M099,Branch,-0.2627497469009318,1,0.21953860329623667,-0.2067936485059295,0.257039583578903,2024-11-04 08:12:14,0,-0.38218944972316504,0.02292443339491053
TX000528,AC00364,-0.5277836385550114,2023-10-16 16:06:05,1,Philadelphia,D000432,83.207.115.164,M096,ATM,1.4799338652845175,2,-0.5667392231089906,-0.2067936485059295,0.244429863760581,2024-11-04 08:08:22,0,-0.4330254124419892,-0.6138099085789473
TX000529,AC00339,-0.87377236012956,2023-03-31 18:57:11,1,Seattle,D000034,40.192.99.27,M013,Branch,0.4680530582090954,1,-1.295833207593838,-0.2067936485059295,0.5710339142237089,2024-11-04 08:10:32,0,-0.9118715396231044,-1.0481597038984756
TX000530,AC00265,2.623115332821641,2023-01-17 16:48:10,0,Omaha,D000029,87.50.72.69,M070,Online,-1.330846154369433,3,0.11946687993557138,-0.2067936485059295,-0.9931867016777308,2024-11-04 08:07:39,1,2.277622193960086,-0.11171364966410441
TX000531,AC00369,0.8366089584057175,2023-08-11 16:43:45,1,Mesa,D000558,93.169.212.219,M098,ATM,-1.274630553976354,3,0.07657899849528625,-0.2067936485059295,-0.9384787732996229,2024-11-04 08:11:29,1,2.157726161796422,-0.06634900529129514
TX000532,AC00033,-0.8805557809506078,2023-02-13 17:02:27,1,Columbus,D000380,173.252.44.183,M096,Branch,-1.0497681524040379,3,-0.8097705512706064,-0.2067936485059295,-0.9326251762387794,2024-11-04 08:06:37,1,1.9909564430826667,-0.630433889701758
TX000533,AC00077,-0.6076087421562292,2023-08-28 16:52:22,1,Milwaukee,D000570,49.29.37.185,M087,Branch,-1.49949295554867,3,0.1623547613758565,1.4528410002061958,-0.8130866733168998,2024-11-04 08:08:20,1,2.0823216516287832,1.2361822864677061
TX000534,AC00437,0.6888811271917901,2023-12-05 16:19:23,1,Miami,D000690,89.6.100.149,M036,Online,-0.9373369516178799,3,1.7777982956265963,-0.2067936485059295,-0.8703047512887727,2024-11-04 08:08:24,1,1.9725644291985764,1.1298708544317486
TX000535,AC00152,-0.24109845961295542,2023-03-27 18:52:04,1,El Paso,D000350,197.187.216.106,M074,ATM,0.4680530582090954,0,1.4346952441043153,-0.2067936485059295,-1.0977694307687296,2024-11-04 08:11:56,2,-0.6236158537683738,0.8581005464769708
TX000536,AC00161,3.032895617874931,2023-12-11 16:06:51,1,Tucson,D000673,96.24.89.146,M050,Online,-0.8249057508317219,1,-1.2243534051933627,-0.2067936485059295,0.661986454100759,2024-11-04 08:08:58,0,-0.26663576771752795,-1.0997356210929339
TX000537,AC00125,-0.8244726502230569,2023-12-11 16:52:47,0,Charlotte,D000542,69.82.61.135,M043,Online,1.7610118672499127,2,-0.6525149859895609,-0.2067936485059295,0.4846786146138915,2024-11-04 08:07:42,0,-0.7075402734948336,-0.6727196966027323
TX000538,AC00311,1.1381971073334087,2023-07-17 16:22:23,1,Colorado Springs,D000198,17.87.7.140,M056,ATM,1.3112870641052805,2,0.5626416548185177,-0.2067936485059295,0.32598280362665755,2024-11-04 08:11:59,0,-0.34200821200985687,0.12255489850449833
TX000539,AC00183,-0.8159077249439564,2023-06-13 17:52:56,1,Chicago,D000479,64.15.0.66,M002,Online,-0.5438277488663268,1,0.8056729829801335,-0.2067936485059295,0.0917209774939209,2024-11-04 08:06:34,2,-0.20787315375581306,0.5008139514912086
TX000540,AC00407,-0.3799530282377347,2023-12-29 16:38:21,1,New York,D000546,162.151.179.167,M015,Branch,-0.8249057508317219,1,-0.9384341955914618,-0.2067936485059295,0.8942996452066706,2024-11-04 08:08:12,0,-0.5363531928666573,-0.7371898301987924
TX000541,AC00093,-0.229998316451241,2023-04-25 17:33:27,1,Mesa,D000401,59.132.247.252,M003,Online,-1.443277355155591,3,0.8485608644204186,-0.2067936485059295,-1.269631348154313,2024-11-04 08:08:50,1,2.3771878965268103,0.5398058726735443
TX000542,AC00314,-0.796550993813189,2023-02-28 17:58:02,0,Seattle,D000434,144.91.150.133,M066,Online,-0.03788734532861574,1,0.5626416548185177,-0.2067936485059295,1.091388694209267,2024-11-04 08:09:41,2,-1.001543440219873,0.30670478762776937
TX000543,AC00467,0.5464292899497885,2023-05-25 16:52:57,0,Nashville,D000278,21.97.154.92,M033,Online,0.5804842589952534,1,-0.8097705512706064,-0.2067936485059295,0.8862487057537365,2024-11-04 08:08:45,0,-1.0899781448201944,-0.7694085306586224
TX000544,AC00316,0.8716566326477972,2023-11-30 16:51:46,0,Chicago,D000061,156.173.170.140,M048,ATM,-0.03788734532861574,1,-0.2808200135070898,-0.2067936485059295,-1.1774429634313028,2024-11-04 08:09:25,1,0.371180262957324,-0.38411140367500995
TX000545,AC00145,0.2724544601219179,2023-08-14 17:12:27,1,Houston,D000321,112.56.160.202,M049,ATM,-0.6000433492594058,1,-0.8383624722307964,-0.2067936485059295,-1.0967822932880353,2024-11-04 08:11:40,1,0.5423879250594956,-0.7221397799818587
TX000546,AC00045,-0.3187309423427235,2023-09-11 17:51:17,0,San Diego,D000094,44.197.126.59,M013,Branch,-1.49949295554867,3,0.8485608644204186,-0.2067936485059295,-1.2177899644604027,2024-11-04 08:10:26,1,2.3608809394410613,0.5513604994004371
TX000547,AC00005,0.42031933014031087,2023-05-17 17:28:25,1,Washington,D000677,110.150.1.201,M002,Branch,-0.5438277488663268,0,0.34820224761709206,-0.2067936485059295,0.882787314587666,2024-11-04 08:09:01,2,-1.314900274242732,0.1283831309164135
TX000548,AC00456,-0.686919950240701,2023-04-10 18:26:56,1,Fort Worth,D000164,221.206.44.63,M052,ATM,-1.162199353190196,3,1.1773679554626044,4.772110297630446,-0.9063032194159057,2024-11-04 08:06:33,2,1.9126024613348211,4.2613771697032465
TX000549,AC00041,-0.5927057721705942,2023-05-05 17:32:18,1,Charlotte,D000037,85.239.236.80,M025,Branch,-0.9935525520109589,3,0.7341931805796582,-0.2067936485059295,-1.2781540624032153,2024-11-04 08:09:21,1,2.17910819219618,0.4481900595478098
TX000550,AC00257,-0.7664367165318712,2023-01-02 16:27:18,1,Charlotte,D000611,142.148.226.178,M015,Online,-0.31896534729401077,0,-1.2243534051933627,-0.2067936485059295,0.34873055357138144,2024-11-04 08:09:09,0,-1.150060606612484,-0.9513574991850529
TX000551,AC00356,-0.7542745226355483,2023-01-19 16:11:12,1,Raleigh,D000403,100.137.90.188,M047,Online,-1.330846154369433,3,0.7056012596194681,-0.2067936485059295,-0.9574189929616693,2024-11-04 08:06:33,1,2.1292234583214102,0.4576193894734592
TX000552,AC00465,-0.655846401328124,2023-04-14 17:21:48,1,Phoenix,D000673,48.89.167.189,M098,ATM,0.6366998593883324,0,2.249564991469733,4.772110297630446,0.6085605224508254,2024-11-04 08:08:51,2,-1.8125978266477176,4.938332898181879
TX000553,AC00158,-0.17699855882416635,2023-06-06 18:53:35,1,Fresno,D000096,219.98.242.240,M054,Branch,0.5242686586021743,1,0.7484891410597533,-0.2067936485059295,0.7364627720273138,2024-11-04 08:11:58,2,-1.0013299944008964,0.37038708467948595
TX000554,AC00086,1.1128106688061543,2023-12-11 16:57:41,1,Indianapolis,D000680,134.222.122.238,M100,ATM,1.0864246625329645,0,0.07657899849528625,-0.2067936485059295,0.5660546389314801,2024-11-04 08:07:48,0,-1.7881210072951168,-0.1967350544380965
TX000555,AC00322,-0.8697297153978247,2023-04-03 16:43:29,1,Omaha,D000631,194.88.79.54,M011,ATM,-0.6000433492594058,0,0.3624982080971871,-0.2067936485059295,1.2345954207266996,2024-11-04 08:10:33,2,-1.5454315858121646,0.20378640716506988
TX000556,AC00433,3.375492629038956,2023-05-15 16:52:40,1,Austin,D000388,62.251.170.72,M070,Branch,-1.443277355155591,3,-0.7382907488701311,-0.2067936485059295,-0.8418418599298482,2024-11-04 08:07:32,1,2.2733603663854582,-0.7522648595776175
TX000557,AC00083,-1.0125926690532232,2024-01-01 16:07:05,0,Detroit,D000271,112.86.148.212,M012,ATM,-0.6562589496524849,1,-1.3101291680739329,-0.2067936485059295,-0.5389496209510313,2024-11-04 08:08:50,1,0.18654731558157067,-0.9874390375161387
TX000558,AC00402,1.6206764781557048,2023-07-05 17:49:26,1,Jacksonville,D000119,161.161.26.115,M016,Online,-0.7686901504386429,0,0.24813052425642676,-0.2067936485059295,0.5344636755558102,2024-11-04 08:09:01,1,-0.9722499265907052,0.013083924099617339
TX000559,AC00317,-0.1277331086187796,2023-02-28 16:46:55,1,Austin,D000404,195.226.203.234,M065,Branch,1.0302090621398854,0,-0.09497252726585426,-0.2067936485059295,1.5040583130216445,2024-11-04 08:12:03,0,-2.354469068786867,-0.25207932200598454
TX000560,AC00030,0.20044056837523988,2023-10-25 16:13:39,0,Fort Worth,D000441,167.164.55.0,M043,Branch,-1.0497681524040379,3,0.9629285482611789,-0.2067936485059295,-1.0886595620183233,2024-11-04 08:11:02,1,2.1188668239696855,0.5823959021639691
TX000561,AC00114,-0.9268063774577512,2023-03-06 17:39:01,0,Virginia Beach,D000046,52.169.116.164,M004,Branch,1.9858742688222286,2,-1.1528736027928874,-0.2067936485059295,-0.34383484690982347,2024-11-04 08:09:57,0,-0.3290062816693866,-1.0423221465804364
TX000562,AC00301,-0.6088078316953034,2023-12-19 17:11:31,1,Tucson,D000013,166.79.195.157,M004,ATM,1.2550714637122016,0,-0.8526584327108915,-0.2067936485059295,0.4059999114123816,2024-11-04 08:09:02,0,-1.8359849842273612,-0.7887499899562566
TX000563,AC00216,-0.6550584282024468,2023-02-13 18:42:09,1,Virginia Beach,D000485,211.42.9.0,M003,Online,-0.4313965480801688,0,2.3067488333901127,-0.2067936485059295,1.101667743975768,2024-11-04 08:10:32,2,-1.5294531617598703,1.5648845239118236
TX000564,AC00223,-0.9782987082357041,2023-11-15 16:08:52,1,Fort Worth,D000535,31.127.129.152,M053,Online,-0.4313965480801688,1,-0.8812503536710816,-0.2067936485059295,0.28178724841957853,2024-11-04 08:08:25,0,-0.3722481216821305,-0.69633982746745
TX000565,AC00413,0.23332988144698616,2023-01-27 16:35:40,1,Houston,D000051,81.248.235.147,M045,Branch,-1.330846154369433,3,-0.06638060630566417,1.4528410002061958,-1.2167489831171252,2024-11-04 08:10:17,1,2.2775322723255673,1.0220430860971697
TX000566,AC00086,-0.9188923864998623,2023-02-15 16:30:09,0,Baltimore,D000053,139.23.212.102,M064,Branch,-0.9373369516178799,3,-0.8097705512706064,-0.2067936485059295,-0.8848323382124433,2024-11-04 08:11:08,1,1.9083293841511968,-0.6313779970693354
TX000567,AC00216,0.07624915182828088,2023-07-26 16:44:22,1,Denver,D000589,219.31.152.129,M083,ATM,0.8615622609606484,0,0.40538608953747224,-0.2067936485059295,-1.128834775485848,2024-11-04 08:07:45,0,-0.7587432668304541,0.08791686338003421
TX000568,AC00240,0.1800217865098639,2023-03-24 18:50:42,0,Los Angeles,D000182,161.168.126.136,M048,Online,1.7047962668568335,2,-1.1671695632729824,-0.2067936485059295,-0.6951122064033928,2024-11-04 08:08:40,0,0.03523558966929419,-1.0889621350954957
TX000569,AC00298,-0.45789384827755036,2023-08-03 18:49:37,0,Virginia Beach,D000352,154.48.233.165,M041,Branch,0.41183745781601633,2,-0.666810946469656,-0.2067936485059295,0.21616183590433882,2024-11-04 08:09:51,0,0.02703270765478294,-0.6203684279493326
TX000570,AC00460,-0.43531670524184113,2023-02-06 18:59:44,1,Oklahoma City,D000140,158.135.64.240,M089,Branch,-1.162199353190196,3,-0.8812503536710816,-0.2067936485059295,-1.105925493953374,2024-11-04 08:09:49,1,2.1555886530923782,-0.6961537943523401
TX000571,AC00424,-0.12118950570554664,2023-07-13 17:48:24,0,Baltimore,D000006,177.116.108.246,M080,ATM,-0.2627497469009318,1,0.23383456377633172,-0.2067936485059295,0.15317477265568172,2024-11-04 08:12:12,0,-0.3402364941356899,0.049434118645818745
TX000572,AC00434,-0.8774038884478987,2023-04-24 16:47:20,1,Albuquerque,D000422,32.71.250.58,M027,Online,-1.162199353190196,3,-1.5245685752753584,-0.2067936485059295,-1.0732807292671451,2024-11-04 08:12:03,1,2.118651531551405,-1.1327798375312363
TX000573,AC00471,-0.6035318377233773,2023-03-21 16:20:33,0,Sacramento,D000244,171.101.134.74,M062,Branch,0.41183745781601633,1,1.7635023351465013,-0.2067936485059295,0.5771490386170999,2024-11-04 08:07:28,2,-0.8851426235608947,1.1211187394907833
TX000574,AC00461,0.18111809694558875,2023-12-08 16:16:02,1,Nashville,D000079,152.234.65.155,M023,Branch,0.35562185742293734,2,0.648417417699088,-0.2067936485059295,0.185909277112883,2024-11-04 08:06:32,2,0.10098455826628183,0.2843991621297668
TX000575,AC00188,-0.26442931607322556,2023-09-04 16:42:49,0,El Paso,D000574,133.223.159.151,M059,Online,-1.0497681524040379,1,0.5054578128981375,-0.2067936485059295,0.0006863898262675042,2024-11-04 08:10:04,1,0.07185110177237486,0.29551608707014715
TX000576,AC00013,-0.9049144284443701,2023-02-20 16:52:03,1,Seattle,D000617,189.248.139.91,M003,ATM,1.5361494656775965,2,-0.12356444822604433,-0.2067936485059295,-0.3777359683896632,2024-11-04 08:09:12,0,-0.11291181758638213,-0.28860066228252396
TX000577,AC00345,-0.660539980381071,2023-08-07 16:06:32,1,Denver,D000531,80.247.6.83,M039,ATM,1.4237182648914386,0,1.4775831255446004,-0.2067936485059295,-0.9646033026263577,2024-11-04 08:10:07,2,-1.1174351216783112,0.8513420156777449
TX000578,AC00013,-0.17583372898620866,2023-12-27 16:48:30,1,Fresno,D000102,144.91.150.133,M058,Online,-0.8811213512248008,0,0.30531436617680696,-0.2067936485059295,0.560375393425668,2024-11-04 08:10:57,1,-1.011679701903345,0.14375387302272266
TX000579,AC00296,-0.8521887484262266,2023-12-08 16:45:12,1,Dallas,D000645,68.254.244.208,M049,ATM,-1.443277355155591,3,0.8056729829801335,-0.2067936485059295,-0.9257921336776106,2024-11-04 08:07:15,1,2.1542869451487734,0.540239029548165
TX000580,AC00192,0.11787468868470982,2023-04-27 16:27:41,1,Charlotte,D000101,197.23.128.119,M038,ATM,1.3675026644983594,2,-1.4673847333549783,-0.2067936485059295,0.21251070922249862,2024-11-04 08:07:03,0,-0.3424790700105219,-1.2773024624324913
TX000581,AC00378,-0.6149403181951394,2023-10-31 16:49:13,1,Memphis,D000023,110.243.14.36,M071,Online,0.5242686586021743,1,0.677009338659278,-0.2067936485059295,-1.0816572958890356,2024-11-04 08:09:14,2,0.02837775833460654,0.3285306667420973
TX000582,AC00205,-0.7297445766362041,2023-04-19 16:54:46,0,Las Vegas,D000560,152.140.239.181,M004,Branch,1.2550714637122016,0,-1.5674564567156437,-0.2067936485059295,0.14224959653818087,2024-11-04 08:07:12,0,-1.6959066154514557,-1.2891360630260444
TX000583,AC00475,-0.006693584574529667,2023-12-14 17:31:18,1,Jacksonville,D000225,170.225.23.251,M021,Online,-1.330846154369433,3,-0.5381473021488006,-0.2067936485059295,-1.0390180847099602,2024-11-04 08:10:41,1,2.205075699412951,-0.4615401046701956
TX000584,AC00022,0.7425318191400765,2023-06-02 16:27:08,1,Philadelphia,D000478,218.54.207.160,M017,Branch,-1.105983752797117,3,0.5769376152986128,-0.2067936485059295,-0.9028751601647678,2024-11-04 08:12:17,1,2.0631930917572623,0.2837426461432827
TX000585,AC00150,2.379597377286253,2023-02-27 18:23:11,1,San Antonio,D000205,90.111.245.138,M007,ATM,-0.09410294572169475,0,0.7056012596194681,-0.2067936485059295,0.2824641426920546,2024-11-04 08:12:19,0,-1.079120930440651,0.26101804665970396
TX000586,AC00362,-0.6954848755198016,2023-12-01 17:04:00,1,Washington,D000270,47.82.77.181,M085,Online,-0.31896534729401077,0,-1.2243534051933627,-0.2067936485059295,0.2711646235299269,2024-11-04 08:10:37,0,-1.1025528196819747,-0.9551217985911579
TX000587,AC00170,-0.7439966123006275,2023-01-04 16:09:43,1,Columbus,D000483,157.47.114.20,M014,Branch,0.8053466605675694,2,0.5340497338583277,-0.2067936485059295,0.22393073607707484,2024-11-04 08:08:18,2,-0.146337154277697,0.21908774905357187
TX000588,AC00429,-0.8336885098233693,2023-07-31 16:51:50,1,Virginia Beach,D000353,51.250.122.123,M042,Online,1.3112870641052805,0,-1.1814655237530776,-0.2067936485059295,2.479132204503696,2024-11-04 08:08:53,0,-3.0628823314882037,-1.0025576399368707
TX000589,AC00418,-0.40670985480964505,2023-06-19 17:31:08,0,Dallas,D000101,38.210.156.148,M026,Branch,1.7610118672499127,2,-0.38089173686775507,4.772110297630446,-0.10410145874123908,2024-11-04 08:12:10,2,-0.47110000092444804,2.97872847767787
TX000590,AC00144,0.7580172040446903,2023-10-23 18:37:47,1,Kansas City,D000100,73.54.203.165,M038,Online,-1.274630553976354,3,-0.5381473021488006,-0.2067936485059295,-0.8482467155838067,2024-11-04 08:06:37,1,2.10213989889582,-0.49910749596731807
TX000591,AC00449,-0.9830608066908841,2023-04-24 16:24:49,1,Louisville,D000484,38.166.40.246,M081,Online,0.5242686586021743,0,0.5912335757787078,-0.2067936485059295,2.0836080099339203,2024-11-04 08:10:21,2,-2.50988403359026,0.3092797683931929
TX000592,AC00057,-0.3390812048058665,2023-05-15 16:19:14,0,Tucson,D000378,97.4.209.133,M079,Branch,-0.9935525520109589,3,-0.5095553811886104,-0.2067936485059295,-1.0046323684668705,2024-11-04 08:06:38,1,2.0242482800885537,-0.4421655507778815
TX000593,AC00426,-0.6528658073309969,2023-03-06 18:27:13,1,Miami,D000628,221.23.158.87,M038,Branch,-0.9935525520109589,3,-0.666810946469656,-0.2067936485059295,-0.9502757071922825,2024-11-04 08:12:13,1,1.986762071690554,-0.5428391571471525
TX000594,AC00039,-0.5413847398982232,2023-11-17 17:59:11,1,Fort Worth,D000222,13.30.106.126,M030,ATM,-1.443277355155591,3,2.049421544748402,3.1124756489183207,-1.2416197196437058,2024-11-04 08:07:23,2,2.2698538122663954,3.7288770462920025
TX000595,AC00051,0.05096549240437586,2023-05-02 17:24:26,1,Milwaukee,D000658,207.157.126.125,M033,ATM,0.2431906566367793,1,0.40538608953747224,4.772110297630446,1.1037907305576247,2024-11-04 08:08:05,2,-1.205883235691851,3.6165089900099328
TX000596,AC00471,0.16621512695995377,2023-01-04 17:00:17,1,Dallas,D000362,130.92.201.49,M007,Branch,-0.20653414650785276,1,1.33462352074365,-0.2067936485059295,1.1377303119393096,2024-11-04 08:08:03,2,-0.912110401720779,0.8175883030672322
TX000597,AC00039,-0.5465579547668,2023-07-25 17:21:53,1,Charlotte,D000188,113.21.93.28,M099,Branch,-0.03788734532861574,1,0.5626416548185177,-0.2067936485059295,-1.0368361262786074,2024-11-04 08:06:52,1,0.24074017039878837,0.2781603573058146
TX000598,AC00274,-0.4781755913384606,2023-09-20 17:09:14,1,New York,D000032,60.153.124.80,M026,ATM,0.2431906566367793,1,0.005099196094811046,-0.2067936485059295,1.0922450680236873,2024-11-04 08:09:57,0,-1.1010803572352665,-0.12497581994381049
TX000599,AC00095,1.8240420639826698,2023-07-21 16:43:59,0,Chicago,D000559,5.252.94.135,M071,Online,1.1988558633191224,2,-0.33800385542746997,-0.2067936485059295,-0.22079136493311538,2024-11-04 08:11:27,0,0.04023466687184474,-0.5422509904316252
TX000600,AC00211,0.47246259523947554,2023-05-15 18:41:05,1,Oklahoma City,D000461,10.191.172.154,M008,ATM,0.5804842589952534,2,-0.1092684877459493,-0.2067936485059295,0.4786275900569089,2024-11-04 08:09:40,0,-0.1508049741635984,-0.2793528396662717
TX000601,AC00184,-0.6410119507447216,2023-10-31 17:06:47,1,Raleigh,D000449,187.52.200.18,M068,Online,0.6929154597814113,0,-1.0242099584720321,-0.2067936485059295,1.3767688578812236,2024-11-04 08:12:20,0,-2.161022173856243,-0.8693568093094726
TX000602,AC00436,0.10896716639444509,2023-12-25 16:30:09,1,Denver,D000692,104.155.121.252,M017,Online,-0.6000433492594058,0,-0.7382907488701311,-0.2067936485059295,1.1470709401007873,2024-11-04 08:07:55,0,-1.4568366449833607,-0.6244831133613212
TX000603,AC00107,1.1573140205563612,2023-09-19 16:55:00,1,Denver,D000002,215.97.143.157,M018,ATM,0.1307594558506213,0,-0.19504425062651956,-0.2067936485059295,-0.9938533399763815,2024-11-04 08:11:45,1,-0.4876359045614653,-0.344092788544458
TX000604,AC00203,1.6183468184797896,2023-02-16 18:56:44,1,San Diego,D000393,24.129.74.189,M058,Branch,-1.274630553976354,3,-1.3816089704744081,-0.2067936485059295,-0.9921046964391517,2024-11-04 08:09:51,1,2.218661583524081,-1.139340680844107
TX000605,AC00398,-0.4197628009349944,2023-09-04 17:46:20,1,Colorado Springs,D000379,147.125.143.41,M091,Branch,-1.0497681524040379,3,0.7056012596194681,-0.2067936485059295,-1.0445845145036927,2024-11-04 08:08:15,1,2.0750028544518138,0.4247000170276562
TX000606,AC00312,-0.9945035468637625,2023-06-26 16:04:11,1,Las Vegas,D000060,160.160.113.117,M028,Branch,1.8734430680360705,2,2.321044793870208,-0.2067936485059295,0.16495888658105942,2024-11-04 08:07:15,2,-0.5684989395590374,1.4362911799972957
TX000607,AC00225,-0.4194887233260632,2023-11-09 17:02:41,1,Detroit,D000367,16.51.235.240,M090,ATM,-0.9935525520109589,3,-1.2529453261535526,-0.2067936485059295,-0.8721815944988198,2024-11-04 08:09:45,1,1.950632949262757,-0.9697802186856276
TX000608,AC00150,-0.908066320947079,2023-07-04 16:25:35,1,Oklahoma City,D000008,4.101.189.38,M022,Online,-1.105983752797117,3,0.9057447063407987,4.772110297630446,-0.9151977127159786,2024-11-04 08:07:01,2,1.8851394925090132,4.07509739447838
TX000609,AC00413,-0.6021957093798377,2023-09-08 18:24:14,1,Dallas,D000542,40.198.240.246,M032,Online,0.8615622609606484,0,-0.009196764385283997,-0.2067936485059295,2.0972253791805873,2024-11-04 08:11:30,0,-2.644327414000003,-0.15533107299195067
TX000610,AC00479,-0.827281945714602,2023-09-13 18:49:55,1,El Paso,D000431,11.167.243.171,M049,ATM,-0.8249057508317219,0,-0.2522280925468997,-0.2067936485059295,0.9551816698276658,2024-11-04 08:09:30,0,-1.2890588551202702,-0.22334623765704775
TX000611,AC00078,0.43546211803376084,2023-01-30 17:37:14,0,Miami,D000066,56.116.189.0,M032,Online,0.6366998593883324,2,0.8342649039403235,-0.2067936485059295,0.28859977903309664,2024-11-04 08:08:25,2,-0.07210690255156593,0.39221828151898835
TX000612,AC00242,-0.8990902792545815,2023-10-25 17:50:23,1,Chicago,D000075,195.237.152.198,M029,Branch,-0.7124745500455638,1,0.14805880089576146,-0.2067936485059295,0.857624282807062,2024-11-04 08:10:34,2,-0.5821982274518673,0.052126430460898585
TX000613,AC00149,-0.8971374762909465,2023-06-12 16:48:03,1,Miami,D000693,205.69.66.135,M028,Branch,1.1426402629260435,0,-0.46666749974832533,-0.2067936485059295,1.0150509170334032,2024-11-04 08:11:09,0,-2.1508887312704044,-0.49049703236285525
TX000614,AC00084,-1.0077620511958103,2023-01-19 17:24:30,1,Fort Worth,D000389,45.64.74.86,M004,ATM,1.8734430680360705,2,-0.16645232966632947,-0.2067936485059295,0.6274161303288122,2024-11-04 08:12:20,0,-0.8373363239767333,-0.3283631662716285
TX000615,AC00466,3.578960993969271,2023-04-28 18:11:55,0,Fort Worth,D000643,28.149.72.129,M032,Branch,-1.330846154369433,3,1.649134651305741,-0.2067936485059295,-1.1333550959493905,2024-11-04 08:08:00,1,2.3976741931264547,0.930507196094902
TX000616,AC00359,-0.543234763758509,2023-08-30 18:00:09,0,Los Angeles,D000359,147.125.143.41,M076,Online,0.2994062570298583,1,-0.5524432626288956,-0.2067936485059295,-0.7275928755084154,2024-11-04 08:11:29,0,-0.0859033295681636,-0.5292242173917503
TX000617,AC00023,-0.14619908752052058,2023-09-18 16:04:06,0,San Antonio,D000088,198.24.183.157,M064,ATM,-0.9373369516178799,1,0.7056012596194681,-0.2067936485059295,-0.5956625922120037,2024-11-04 08:07:18,1,0.3731096321800318,0.421841772938856
TX000618,AC00366,-0.6251839688289437,2023-05-05 17:34:22,1,Albuquerque,D000632,190.164.160.79,M011,Online,-0.9373369516178799,1,0.2767224452166169,-0.2067936485059295,1.2037095555515254,2024-11-04 08:10:18,2,-0.6763006554176387,0.14658740809412135
TX000619,AC00170,-0.4333296425770897,2023-05-15 16:52:24,1,San Francisco,D000172,55.154.161.250,M084,ATM,0.6929154597814113,2,0.7341931805796582,-0.2067936485059295,0.3101886039355509,2024-11-04 08:08:40,2,-0.1363660722941179,0.3542797646220832
TX000620,AC00130,-0.44213438576400527,2023-02-02 16:13:13,1,Oklahoma City,D000467,119.105.89.125,M064,ATM,1.4237182648914386,0,0.319610326656902,1.4528410002061958,2.1259856937804487,2024-11-04 08:08:14,2,-2.929650418036158,1.1978093933442913
TX000621,AC00183,0.42196379579389826,2023-02-23 16:04:35,1,Miami,D000329,76.0.164.168,M054,Branch,0.35562185742293734,2,-0.6239230650293708,-0.2067936485059295,0.3762011794626993,2024-11-04 08:08:38,0,-5.927043629228024e-06,-0.6299533683583677
TX000622,AC00219,0.3798243634207232,2023-03-01 16:17:46,1,Raleigh,D000669,201.95.180.152,M058,Branch,1.0864246625329645,2,-1.3101291680739329,-0.2067936485059295,-0.5060074330238659,2024-11-04 08:08:20,0,0.1997261466717457,-1.1652039882505636
TX000623,AC00354,2.962868788793005,2023-08-23 16:35:42,0,Detroit,D000153,62.152.134.92,M009,Online,-0.8249057508317219,0,-1.0670978399123172,-0.2067936485059295,1.3442907527696573,2024-11-04 08:09:09,0,-1.3691019533720656,-0.9717180809904535
TX000624,AC00290,0.1527168047200912,2023-12-14 16:09:42,0,New York,D000532,91.204.200.167,M033,Branch,-1.330846154369433,3,1.8206861770668814,-0.2067936485059295,-1.1928910240058024,2024-11-04 08:08:32,1,2.295437698187637,1.2105639118828766
TX000625,AC00425,0.9699477151507562,2023-09-20 16:37:48,1,Philadelphia,D000203,115.30.82.168,M046,ATM,0.4680530582090954,1,-0.35229981590756504,-0.2067936485059295,0.14248035594925212,2024-11-04 08:10:54,0,-0.5907518378117504,-0.4654334881472406
TX000626,AC00370,1.7950240971370768,2023-08-22 18:11:16,0,Atlanta,D000142,19.111.192.175,M044,Branch,1.9296586684291497,2,-1.1957614842331725,-0.2067936485059295,-0.2753685296449495,2024-11-04 08:11:57,0,-0.23635644574693815,-1.1949031392676468
TX000627,AC00454,-0.15116674418239892,2023-06-14 17:07:08,1,Atlanta,D000388,81.248.235.147,M077,Branch,-1.387061754762512,3,1.692022532746026,-0.2067936485059295,-1.2547653140944044,2024-11-04 08:08:12,1,2.348871381044317,1.1324138672681376
TX000628,AC00403,-0.9414010101333387,2023-05-29 17:53:03,1,New York,D000065,81.102.230.41,M083,Online,0.9739934617468065,2,-0.6382190255094659,-0.2067936485059295,-0.3793538482606191,2024-11-04 08:07:59,0,0.12170512398822009,-0.6189376700434092
TX000629,AC00358,-0.10628653571991167,2023-07-03 17:56:59,0,Boston,D000058,140.94.123.72,M026,Online,-0.31896534729401077,1,-0.33800385542746997,-0.2067936485059295,0.5297664395437797,2024-11-04 08:07:10,0,-0.5334483618414673,-0.35200244684090093
TX000630,AC00296,0.2638552751417009,2023-08-29 18:30:36,0,Mesa,D000056,34.125.226.63,M079,Online,1.7047962668568335,2,-1.1814655237530776,-0.2067936485059295,-0.9549831991781382,2024-11-04 08:11:24,0,0.18825321699938335,-1.1046176378907504
